lgcode,name,lat,lng
01101,旭ケ丘一丁目,43.044001792,141.319856069
01101,旭ケ丘二丁目,43.040544774,141.321194625
01101,旭ケ丘三丁目,43.040408697,141.320239317
01101,旭ケ丘四丁目,43.038365073,141.324277224
01101,旭ケ丘五丁目,43.038398988,141.321997998
01101,旭ケ丘六丁目,43.038662688,141.321209040
01101,大通西二十丁目,43.056852510,141.326861551
01101,大通西二十一丁目,43.056693195,141.325679296
01101,大通西二十二丁目,43.056510328,141.324315425
01101,大通西二十三丁目,43.056320684,141.322900110
01101,大通西二十四丁目,43.056145324,141.321601344
01101,大通西二十五丁目,43.055957636,141.320214890
01101,大通西二十六丁目,43.055762187,141.318757214
01101,大通西二十七丁目,43.055562092,141.317267146
01101,大通西二十八丁目,43.055345487,141.315664502
01101,北一条西二十丁目,43.058123965,141.326708457
01101,北一条西二十一丁目,43.057943815,141.325371531
01101,北一条西二十二丁目,43.057762044,141.324011014
01101,北一条西二十三丁目,43.057577695,141.322646863
01101,北一条西二十四丁目,43.057395268,141.321307894
01101,北一条西二十五丁目,43.057118344,141.320000397
01101,北一条西二十六丁目,43.056859873,141.318531304
01101,北一条西二十七丁目,43.056761953,141.316979715
01101,北一条西二十八丁目,43.056539295,141.315502484
01101,北二条西二十丁目,43.059858666,141.326269778
01101,北二条西二十一丁目,43.059648239,141.324726016
01101,北二条西二十二丁目,43.059456546,141.323603672
01101,北二条西二十三丁目,43.059271612,141.322245127
01101,北二条西二十四丁目,43.059088637,141.320904051
01101,北二条西二十五丁目,43.059008913,141.319523203
01101,北二条西二十六丁目,43.059221279,141.318150633
01101,北二条西二十七丁目,43.058742708,141.316574510
01101,北二条西二十八丁目,43.058406560,141.315060518
01101,北三条西二十丁目,43.061068653,141.325959719
01101,北三条西二十一丁目,43.061115308,141.322965579
01101,北三条西二十二丁目,43.060636186,141.323198680
01101,北三条西二十三丁目,43.060465624,141.321959142
01101,北三条西二十四丁目,43.060284401,141.320619590
01101,北三条西二十五丁目,43.061106384,141.318378159
01101,北三条西二十六丁目,43.060253464,141.317089255
01101,北三条西二十七丁目,43.059684666,141.316287001
01101,北三条西二十八丁目,43.059473949,141.314742312
01101,北三条西二十九丁目,43.060111365,141.313241196
01101,北三条西三十丁目,43.059104305,141.312001401
01101,北四条西二十丁目,43.062281247,141.325658030
01101,北四条西二十一丁目,43.062368206,141.323024593
01101,北四条西二十二丁目,43.061884783,141.322772669
01101,北四条西二十三丁目,43.061658800,141.321676341
01101,北四条西二十四丁目,43.061475261,141.320345326
01101,北四条西二十五丁目,43.061280427,141.318918787
01101,北四条西二十六丁目,43.061093159,141.317538425
01101,北四条西二十七丁目,43.060718636,141.314844013
01101,北四条西二十八丁目,43.061473932,141.312440562
01101,北四条西二十九丁目,43.060369223,141.312540226
01101,北四条西三十丁目,43.060683019,141.311135784
01101,北五条西二十丁目,43.063441922,141.325353479
01101,北五条西二十一丁目,43.063218253,141.323812181
01101,北五条西二十二丁目,43.063150517,141.323205160
01101,北五条西二十三丁目,43.062898143,141.321350718
01101,北五条西二十四丁目,43.062699925,141.319917608
01101,北五条西二十五丁目,43.062479318,141.318469521
01101,北五条西二十六丁目,43.062221038,141.316574996
01101,北五条西二十七丁目,43.062092391,141.315631228
01101,北五条西二十八丁目,43.061888741,141.314139933
01101,北五条西二十九丁目,43.062174358,141.313159746
01101,北六条西二十丁目,43.064567873,141.325088670
01101,北六条西二十一丁目,43.064351481,141.323531879
01101,北六条西二十二丁目,43.064154444,141.322200299
01101,北六条西二十三丁目,43.063981867,141.321121049
01101,北六条西二十四丁目,43.063781096,141.319648305
01101,北六条西二十五丁目,43.062916223,141.318536990
01101,北六条西二十六丁目,43.063408191,141.316940372
01101,北六条西二十七丁目,43.064241943,141.315288322
01101,北六条西二十八丁目,43.062919012,141.313425551
01101,北七条西二十丁目,43.065705225,141.324748881
01101,北七条西二十一丁目,43.065502025,141.323246572
01101,北七条西二十二丁目,43.065342103,141.322077610
01101,北七条西二十三丁目,43.065168303,141.320839587
01101,北七条西二十四丁目,43.064964788,141.319348565
01101,北七条西二十五丁目,43.064792780,141.318089095
01101,北七条西二十六丁目,43.064635750,141.316939361
01101,北七条西二十七丁目,43.064836025,141.314783394
01101,北八条西二十丁目,43.066856889,141.324512744
01101,北八条西二十一丁目,43.066557817,141.322947951
01101,北八条西二十二丁目,43.066416172,141.321899164
01101,北八条西二十三丁目,43.066760378,141.320065326
01101,北八条西二十四丁目,43.066024407,141.319056056
01101,北八条西二十五丁目,43.065854625,141.317806702
01101,北八条西二十六丁目,43.065820508,141.316827876
01101,北九条西二十丁目,43.067990144,141.324222194
01101,北九条西二十一丁目,43.067766740,141.322614558
01101,北九条西二十二丁目,43.067568060,141.321141250
01101,北九条西二十三丁目,43.067471360,141.320444670
01101,北九条西二十四丁目,43.067240428,141.318739890
01101,北十条西二十丁目,43.069130660,141.323925263
01101,北十条西二十一丁目,43.069206160,141.321056922
01101,北十条西二十二丁目,43.069241699,141.320800866
01101,北十条西二十三丁目,43.068572360,141.320164292
01101,北十条西二十四丁目,43.068548977,141.318566805
01101,北十一条西十三丁目,43.069891362,141.334289858
01101,北十一条西十四丁目,43.071190754,141.332939659
01101,北十一条西十五丁目,43.070685449,141.332488476
01101,北十一条西二十丁目,43.070660180,141.323593671
01101,北十一条西二十一丁目,43.070072365,141.322135077
01101,北十一条西二十二丁目,43.070263032,141.320729763
01101,北十一条西二十三丁目,43.069949396,141.320346717
01101,北十一条西二十四丁目,43.070149967,141.318343138
01101,北十二条西十五丁目,43.072692878,141.329661830
01101,北十二条西十六丁目,43.071953117,141.329490065
01101,北十二条西二十丁目,43.071416812,141.323321199
01101,北十三条西十五丁目,43.073684731,141.329638796
01101,北十三条西十六丁目,43.072757176,141.329387967
01101,北十三条西十七丁目,43.072617312,141.327978186
01101,北十四条西十五丁目,43.074769332,141.329609537
01101,北十四条西十八丁目,43.073487655,141.325863177
01101,北十四条西二十丁目,43.073836991,141.322905859
01101,北十五条西十五丁目,43.076246397,141.329574230
01101,北十五条西十九丁目,43.074116359,141.324552942
01101,北十六条西十五丁目,43.077550681,141.329542737
01101,北十六条西二十丁目,43.074496440,141.323544560
01101,北十六条西二十一丁目,43.075796585,141.321214520
01101,北十七条西十五丁目,43.078488258,141.329520267
01101,北十八条西十五丁目,43.079653846,141.329490325
01101,北二十条西十五丁目,43.081661495,141.329210693
01101,北二十一条西十五丁目,43.083641392,141.329418583
01101,北二十二条西十五丁目,43.086031030,141.328016988
01101,界川一丁目,43.043510608,141.319460759
01101,界川二丁目,43.038705586,141.317633981
01101,界川三丁目,43.038478422,141.316302411
01101,界川四丁目,43.038096400,141.316176506
01101,中島公園,43.048294689,141.355135178
01101,伏見一丁目,43.038248442,141.325157720
01101,伏見二丁目,43.037429564,141.324472087
01101,伏見三丁目,43.034757563,141.324506901
01101,伏見四丁目,43.035213433,141.330122985
01101,伏見五丁目,43.033368029,141.332629050
01101,双子山一丁目,43.045193392,141.319833828
01101,双子山二丁目,43.042789758,141.317897864
01101,双子山三丁目,43.043057955,141.316434504
01101,双子山四丁目,43.042589807,141.318102675
01101,円山西町一丁目,43.049785028,141.303488645
01101,円山西町二丁目,43.046655673,141.304432943
01101,円山西町三丁目,43.044752858,141.305584728
01101,円山西町四丁目,43.041004793,141.306312529
01101,円山西町五丁目,43.039537462,141.305926114
01101,円山西町六丁目,43.043359755,141.306914069
01101,円山西町七丁目,43.043355841,141.308982849
01101,円山西町八丁目,43.045523839,141.306774052
01101,円山西町九丁目,43.045596127,141.309269409
01101,円山西町十丁目,43.046852327,141.309227618
01101,南一条西二十丁目,43.056511505,141.327177662
01101,南一条西二十一丁目,43.056417237,141.325808549
01101,南一条西二十二丁目,43.056230416,141.324455018
01101,南一条西二十三丁目,43.056048018,141.323073380
01101,南一条西二十四丁目,43.055844655,141.321744964
01101,南一条西二十五丁目,43.055658778,141.320340806
01101,南一条西二十六丁目,43.055489961,141.318889088
01101,南一条西二十七丁目,43.055416461,141.318371218
01101,南一条西二十八丁目,43.055006511,141.315852115
01101,南二条西二十丁目,43.055449984,141.327450238
01101,南二条西二十一丁目,43.055679358,141.326343406
01101,南二条西二十二丁目,43.055432380,141.324656516
01101,南二条西二十三丁目,43.055234418,141.323265682
01101,南二条西二十四丁目,43.055046401,141.321935880
01101,南二条西二十五丁目,43.054798639,141.320541468
01101,南二条西二十六丁目,43.054606048,141.318926883
01101,南二条西二十七丁目,43.054405151,141.317555986
01101,南二条西二十八丁目,43.054127677,141.316013262
01101,南三条西二十丁目,43.054353595,141.327673511
01101,南三条西二十一丁目,43.054519942,141.326270824
01101,南三条西二十二丁目,43.054369646,141.324904244
01101,南三条西二十三丁目,43.054176410,141.323517751
01101,南三条西二十四丁目,43.053996408,141.322184131
01101,南三条西二十五丁目,43.053818170,141.320778448
01101,南三条西二十六丁目,43.053478020,141.319336459
01101,南三条西二十七丁目,43.053385752,141.317836842
01101,南三条西二十八丁目,43.052861283,141.315733381
01101,南四条西十三丁目,43.054567832,141.338331617
01101,南四条西十四丁目,43.054341553,141.336358076
01101,南四条西十五丁目,43.054207996,141.334583779
01101,南四条西十六丁目,43.054106756,141.332948574
01101,南四条西十七丁目,43.053670000,141.329706409
01101,南四条西十八丁目,43.053585518,141.328058669
01101,南四条西二十丁目,43.053732056,141.327793753
01101,南四条西二十一丁目,43.053610128,141.326486387
01101,南四条西二十二丁目,43.053414801,141.325130471
01101,南四条西二十三丁目,43.053235461,141.323738565
01101,南四条西二十四丁目,43.053042430,141.322399822
01101,南四条西二十五丁目,43.052834930,141.321010839
01101,南四条西二十六丁目,43.052648699,141.319561959
01101,南四条西二十七丁目,43.052316800,141.316787881
01101,南五条西十三丁目,43.053373007,141.338503650
01101,南五条西十四丁目,43.053198934,141.336501199
01101,南五条西十五丁目,43.052805015,141.334758477
01101,南五条西十六丁目,43.052683783,141.333125917
01101,南五条西十七丁目,43.052381998,141.331394132
01101,南五条西十八丁目,43.052778454,141.329684389
01101,南五条西二十丁目,43.052672153,141.327923425
01101,南五条西二十一丁目,43.052504534,141.326748575
01101,南五条西二十二丁目,43.052332259,141.325384736
01101,南五条西二十三丁目,43.052132440,141.323999838
01101,南五条西二十四丁目,43.051952609,141.322661748
01101,南五条西二十五丁目,43.051730681,141.321272904
01101,南五条西二十六丁目,43.051560273,141.319820464
01101,南五条西二十七丁目,43.051359073,141.318372420
01101,南六条西十三丁目,43.052349167,141.338633149
01101,南六条西十四丁目,43.051883776,141.336672922
01101,南六条西十五丁目,43.051909210,141.334876261
01101,南六条西十六丁目,43.051604583,141.333257558
01101,南六条西十七丁目,43.051668104,141.331484003
01101,南六条西十八丁目,43.051609531,141.329831151
01101,南六条西二十丁目,43.051584129,141.328062500
01101,南六条西二十一丁目,43.051442618,141.326996858
01101,南六条西二十二丁目,43.051253319,141.325637279
01101,南六条西二十三丁目,43.051054931,141.324256430
01101,南六条西二十四丁目,43.050802552,141.322934378
01101,南六条西二十五丁目,43.050852908,141.321482454
01101,南六条西二十六丁目,43.050658516,141.320035442
01101,南七条西十一丁目,43.051326879,141.342178349
01101,南七条西十二丁目,43.051128519,141.340766519
01101,南七条西十三丁目,43.050528830,141.338843476
01101,南七条西十四丁目,43.050377771,141.335321153
01101,南七条西十五丁目,43.050565375,141.335050741
01101,南七条西十六丁目,43.050418230,141.333407349
01101,南七条西十七丁目,43.050319040,141.331654433
01101,南七条西十八丁目,43.050180004,141.330012546
01101,南七条西二十丁目,43.049623358,141.328313013
01101,南七条西二十一丁目,43.049492453,141.327459780
01101,南七条西二十二丁目,43.049328725,141.326090215
01101,南七条西二十三丁目,43.049039302,141.323591375
01101,南七条西二十四丁目,43.048945505,141.322911333
01101,南七条西二十五丁目,43.048736671,141.321995287
01101,南七条西二十六丁目,43.048526280,141.320267548
01101,南八条西十一丁目,43.050096338,141.342334497
01101,南八条西十二丁目,43.049799273,141.340935858
01101,南八条西十三丁目,43.049859147,141.338928945
01101,南八条西十四丁目,43.049673482,141.336945179
01101,南八条西十五丁目,43.049410221,141.335197258
01101,南八条西十六丁目,43.049124672,141.333573239
01101,南八条西十七丁目,43.049007583,141.331821907
01101,南八条西十八丁目,43.048931026,141.330172466
01101,南八条西二十丁目,43.048561628,141.328448660
01101,南八条西二十一丁目,43.048976178,141.327582645
01101,南八条西二十二丁目,43.048590832,141.325441107
01101,南八条西二十三丁目,43.048320798,141.325325499
01101,南八条西二十四丁目,43.047520431,141.323711627
01101,南八条西二十五丁目,43.046925303,141.322461461
01101,南八条西二十六丁目,43.044992415,141.320986485
01101,南九条西一丁目,43.049887960,141.358925471
01101,南九条西二丁目,43.050175344,141.357334468
01101,南九条西三丁目,43.049978347,141.356251115
01101,南九条西四丁目,43.049732767,141.354676204
01101,南九条西五丁目,43.048466790,141.352676408
01101,南九条西六丁目,43.048460823,141.351733290
01101,南九条西七丁目,43.048451104,141.349684166
01101,南九条西八丁目,43.048519504,141.348013374
01101,南九条西九丁目,43.048499481,141.345991704
01101,南九条西十丁目,43.048397351,141.344017592
01101,南九条西十一丁目,43.048247751,141.342507731
01101,南九条西十二丁目,43.048178038,141.341143579
01101,南九条西十三丁目,43.048046693,141.339160015
01101,南九条西十四丁目,43.047925268,141.337170295
01101,南九条西十五丁目,43.047749851,141.335407790
01101,南九条西十六丁目,43.047700485,141.333755798
01101,南九条西十七丁目,43.047544968,141.332009843
01101,南九条西十八丁目,43.047467085,141.330360646
01101,南九条西二十丁目,43.047350230,141.328602607
01101,南九条西二十一丁目,43.047102919,141.325984998
01101,南九条西二十二丁目,43.045598297,141.322648478
01101,南九条西二十三丁目,43.044728795,141.321042936
01101,南十条西一丁目,43.048656104,141.358275326
01101,南十条西三丁目,43.048859471,141.356534604
01101,南十条西六丁目,43.047396350,141.352887892
01101,南十条西七丁目,43.047313701,141.349833349
01101,南十条西八丁目,43.047414965,141.348157842
01101,南十条西九丁目,43.047271265,141.346150329
01101,南十条西十丁目,43.046962347,141.344203994
01101,南十条西十一丁目,43.047037135,141.342660284
01101,南十条西十二丁目,43.046944694,141.341301263
01101,南十条西十三丁目,43.046819381,141.339316785
01101,南十条西十四丁目,43.046845587,141.337307653
01101,南十条西十五丁目,43.046343479,141.335588252
01101,南十条西十六丁目,43.046420007,141.333919620
01101,南十条西十七丁目,43.045687277,141.332245980
01101,南十条西十八丁目,43.046201753,141.330521866
01101,南十条西二十丁目,43.046290173,141.328738532
01101,南十条西二十一丁目,43.046129215,141.326530692
01101,南十条西二十二丁目,43.044671557,141.324145929
01101,南十条西二十三丁目,43.043318272,141.322377064
01101,南十一条西一丁目,43.046534706,141.357970640
01101,南十一条西六丁目,43.046284911,141.351939247
01101,南十一条西七丁目,43.046165239,141.349983830
01101,南十一条西八丁目,43.046103993,141.348330372
01101,南十一条西九丁目,43.045962119,141.346319360
01101,南十一条西十丁目,43.045799661,141.344067113
01101,南十一条西十一丁目,43.045694709,141.342830224
01101,南十一条西十二丁目,43.045621183,141.341470565
01101,南十一条西十三丁目,43.045471970,141.339488957
01101,南十一条西十四丁目,43.045345616,141.337498467
01101,南十一条西十五丁目,43.045266346,141.335726486
01101,南十一条西十六丁目,43.045128968,141.334084734
01101,南十一条西十七丁目,43.044968831,141.332337338
01101,南十一条西十八丁目,43.044876299,141.330690829
01101,南十一条西二十丁目,43.044932127,141.328912773
01101,南十一条西二十一丁目,43.044850310,141.327192570
01101,南十一条西二十二丁目,43.043476635,141.325008871
01101,南十一条西二十三丁目,43.042804429,141.323694824
01101,南十二条西一丁目,43.044873822,141.358017611
01101,南十二条西六丁目,43.044801024,141.351345944
01101,南十二条西七丁目,43.044833767,141.350159225
01101,南十二条西八丁目,43.044726245,141.348517323
01101,南十二条西九丁目,43.044592064,141.346498042
01101,南十二条西十丁目,43.044450545,141.344531897
01101,南十二条西十一丁目,43.044228853,141.343017420
01101,南十二条西十二丁目,43.044261497,141.341648188
01101,南十二条西十三丁目,43.044139764,141.339659200
01101,南十二条西十四丁目,43.044000821,141.337671677
01101,南十二条西十五丁目,43.043893080,141.335899007
01101,南十二条西十六丁目,43.043738867,141.334264861
01101,南十二条西十七丁目,43.043659093,141.332505831
01101,南十二条西十八丁目,43.043516545,141.330865183
01101,南十二条西二十丁目,43.043376146,141.329112492
01101,南十二条西二十一丁目,43.043228185,141.327458661
01101,南十二条西二十二丁目,43.042418396,141.325894447
01101,南十二条西二十三丁目,43.041735501,141.324622227
01101,南十三条西一丁目,43.043895521,141.357877754
01101,南十三条西五丁目,43.043306730,141.352227328
01101,南十三条西六丁目,43.043528063,141.351931961
01101,南十三条西七丁目,43.043519842,141.350331177
01101,南十三条西八丁目,43.043414947,141.348688468
01101,南十三条西九丁目,43.043285555,141.346669203
01101,南十三条西十丁目,43.043273890,141.344684485
01101,南十三条西十一丁目,43.043136629,141.343156291
01101,南十三条西十二丁目,43.042981801,141.341811510
01101,南十三条西十三丁目,43.042803493,141.339829867
01101,南十三条西十四丁目,43.042665534,141.337841431
01101,南十三条西十五丁目,43.042544518,141.336071702
01101,南十三条西十六丁目,43.042400185,141.334435276
01101,南十三条西十七丁目,43.042290538,141.332680023
01101,南十三条西十八丁目,43.042171972,141.331036840
01101,南十三条西二十丁目,43.042080131,141.329278476
01101,南十三条西二十一丁目,43.042223834,141.328021560
01101,南十三条西二十二丁目,43.041496237,141.326733799
01101,南十三条西二十三丁目,43.040801030,141.325476303
01101,南十四条西一丁目,43.042505430,141.357694565
01101,南十四条西五丁目,43.042359815,141.352162640
01101,南十四条西六丁目,43.042295397,141.352094889
01101,南十四条西七丁目,43.042182597,141.350506272
01101,南十四条西八丁目,43.042066367,141.348865429
01101,南十四条西九丁目,43.041930978,141.346844958
01101,南十四条西十丁目,43.041798309,141.344876887
01101,南十四条西十一丁目,43.041684828,141.343334640
01101,南十四条西十二丁目,43.042287330,141.341900231
01101,南十四条西十三丁目,43.041661843,141.339975669
01101,南十四条西十四丁目,43.041373351,141.338005911
01101,南十四条西十五丁目,43.041385760,141.336219971
01101,南十四条西十六丁目,43.041276311,141.334578411
01101,南十四条西十七丁目,43.041177674,141.332821644
01101,南十四条西十八丁目,43.041037988,141.331180893
01101,南十四条西十九丁目,43.039836543,141.328249612
01101,南十五条西一丁目,43.041204765,141.357545396
01101,南十五条西四丁目,43.041493166,141.354344653
01101,南十五条西五丁目,43.041405770,141.354288466
01101,南十五条西六丁目,43.040704560,141.352215938
01101,南十五条西七丁目,43.040558042,141.350718966
01101,南十五条西八丁目,43.040436410,141.349079355
01101,南十五条西九丁目,43.040281434,141.347062078
01101,南十五条西十丁目,43.040157765,141.345090129
01101,南十五条西十一丁目,43.040048906,141.343546011
01101,南十五条西十二丁目,43.039972820,141.342183002
01101,南十五条西十三丁目,43.039814782,141.340209889
01101,南十五条西十四丁目,43.039071713,141.337752700
01101,南十五条西十五丁目,43.039545045,141.335543953
01101,南十五条西十六丁目,43.040026858,141.334785081
01101,南十五条西十七丁目,43.039882574,141.332113749
01101,南十五条西十八丁目,43.039263340,141.330914520
01101,南十五条西十九丁目,43.038489287,141.329481294
01101,南十六条西一丁目,43.039888365,141.356079434
01101,南十六条西四丁目,43.039188856,141.355690820
01101,南十六条西五丁目,43.039498627,141.353398252
01101,南十六条西六丁目,43.039037704,141.352423164
01101,南十六条西七丁目,43.039245268,141.350888451
01101,南十六条西八丁目,43.039107940,141.349244657
01101,南十六条西九丁目,43.038973985,141.347232875
01101,南十六条西十丁目,43.038813842,141.343994256
01101,南十六条西十一丁目,43.038789882,141.343706491
01101,南十六条西十二丁目,43.038651221,141.342354355
01101,南十六条西十三丁目,43.038518770,141.340370628
01101,南十六条西十四丁目,43.038373909,141.338389471
01101,南十六条西十五丁目,43.038248621,141.336590783
01101,南十六条西十六丁目,43.038785177,141.334915959
01101,南十六条西十七丁目,43.038550302,141.333492884
01101,南十六条西十八丁目,43.037889002,141.332172041
01101,南十六条西十九丁目,43.037394176,141.330482915
01101,南十七条西四丁目,43.038165395,141.354834328
01101,南十七条西五丁目,43.038097931,141.354254390
01101,南十七条西六丁目,43.037939715,141.352523684
01101,南十七条西七丁目,43.037825212,141.351072450
01101,南十七条西八丁目,43.037716381,141.349423782
01101,南十七条西九丁目,43.037581124,141.347416664
01101,南十七条西十丁目,43.037442776,141.345439956
01101,南十七条西十一丁目,43.037331575,141.343895007
01101,南十七条西十二丁目,43.037240185,141.342534327
01101,南十七条西十三丁目,43.037111566,141.340552529
01101,南十七条西十四丁目,43.036975437,141.338568385
01101,南十七条西十五丁目,43.036839622,141.336771172
01101,南十七条西十六丁目,43.037315999,141.334719119
01101,南十七条西十七丁目,43.036601527,141.333413017
01101,南十七条西十八丁目,43.036359473,141.331760852
01101,南十八条西五丁目,43.037162875,141.354818223
01101,南十八条西六丁目,43.037111838,141.354062961
01101,南十八条西七丁目,43.036525876,141.351239292
01101,南十八条西八丁目,43.036415815,141.349597138
01101,南十八条西九丁目,43.036272984,141.347588003
01101,南十八条西十丁目,43.036138463,141.345612023
01101,南十八条西十一丁目,43.036184055,141.344043096
01101,南十八条西十二丁目,43.035954330,141.342698863
01101,南十八条西十三丁目,43.035818799,141.340718838
01101,南十八条西十四丁目,43.035681734,141.338734219
01101,南十八条西十五丁目,43.034773636,141.337035609
01101,南十八条西十六丁目,43.035379702,141.335276915
01101,南十八条西十七丁目,43.035452478,141.332931128
01101,南十九条西五丁目,43.035097909,141.353853665
01101,南十九条西六丁目,43.035605468,141.351610741
01101,南十九条西七丁目,43.035490299,141.351379661
01101,南十九条西八丁目,43.035091814,141.349772060
01101,南十九条西九丁目,43.034958587,141.347761149
01101,南十九条西十丁目,43.034807613,141.345787640
01101,南十九条西十一丁目,43.034922530,141.344205940
01101,南十九条西十二丁目,43.034614852,141.342870519
01101,南十九条西十三丁目,43.034495963,141.340886434
01101,南十九条西十四丁目,43.034334583,141.338909197
01101,南十九条西十五丁目,43.034180713,141.337111464
01101,南十九条西十六丁目,43.034496396,141.334499783
01101,南二十条西五丁目,43.033996803,141.353780850
01101,南二十条西六丁目,43.033937436,141.352822180
01101,南二十条西七丁目,43.033900627,141.350937840
01101,南二十条西八丁目,43.033736316,141.349955325
01101,南二十条西九丁目,43.033776066,141.347917449
01101,南二十条西十丁目,43.033379041,141.345975349
01101,南二十条西十一丁目,43.033414960,141.344399283
01101,南二十条西十二丁目,43.033290418,141.343047513
01101,南二十条西十三丁目,43.033121554,141.341057768
01101,南二十条西十四丁目,43.032975650,141.339083172
01101,南二十条西十五丁目,43.032451308,141.337332826
01101,南二十条西十六丁目,43.032603836,141.335290766
01101,南二十一条西六丁目,43.032654811,141.353041243
01101,南二十一条西七丁目,43.032527989,141.351769590
01101,南二十一条西八丁目,43.032419946,141.350129137
01101,南二十一条西九丁目,43.032288323,141.348112979
01101,南二十一条西十丁目,43.031955526,141.346161242
01101,南二十一条西十一丁目,43.032208934,141.344553096
01101,南二十一条西十二丁目,43.031926132,141.343224019
01101,南二十一条西十三丁目,43.031786730,141.341230170
01101,南二十一条西十四丁目,43.031662758,141.339252373
01101,南二十一条西十五丁目,43.031768117,141.337420261
01101,南二十一条西十六丁目,43.031445717,141.336413813
01101,南二十二条西六丁目,43.030642611,141.352264206
01101,南二十二条西七丁目,43.030959412,141.351975599
01101,南二十二条西八丁目,43.031027190,141.350295197
01101,南二十二条西九丁目,43.030888370,141.348290206
01101,南二十二条西十丁目,43.030743700,141.346320602
01101,南二十二条西十一丁目,43.030629376,141.344754418
01101,南二十二条西十二丁目,43.030526318,141.343397532
01101,南二十二条西十三丁目,43.030408051,141.341419165
01101,南二十二条西十四丁目,43.029106778,141.339579176
01101,南二十二条西十五丁目,43.030146618,141.337650956
01101,南二十三条西七丁目,43.029169098,141.352213073
01101,南二十三条西八丁目,43.029743693,141.350464274
01101,南二十三条西九丁目,43.029600754,141.348458476
01101,南二十三条西十丁目,43.029540175,141.346479381
01101,南二十三条西十一丁目,43.029444392,141.344904955
01101,南二十三条西十二丁目,43.029733044,141.343499981
01101,南二十三条西十三丁目,43.028027840,141.339855780
01101,南二十三条西十四丁目,43.028977327,141.339596014
01101,南二十三条西十五丁目,43.028836595,141.337810959
01101,南二十四条西七丁目,43.028518908,141.352193308
01101,南二十四条西八丁目,43.028360652,141.350659871
01101,南二十四条西九丁目,43.028212944,141.348656248
01101,南二十四条西十一丁目,43.027989790,141.345089773
01101,南二十四条西十二丁目,43.027873689,141.343738915
01101,南二十四条西十三丁目,43.027828068,141.341758935
01101,南二十四条西十四丁目,43.027889864,141.340399822
01101,南二十四条西十五丁目,43.027156205,141.338468045
01101,南二十五条西七丁目,43.027104159,141.350949299
01101,南二十五条西八丁目,43.027032375,141.350822518
01101,南二十五条西九丁目,43.026882714,141.348819564
01101,南二十五条西十一丁目,43.026644846,141.345260685
01101,南二十五条西十二丁目,43.026583523,141.343768682
01101,南二十五条西十三丁目,43.026478123,141.341548526
01101,南二十五条西十四丁目,43.026228590,141.339643423
01101,南二十六条西七丁目,43.025775954,141.351110431
01101,南二十六条西八丁目,43.025694448,141.350985036
01101,南二十六条西九丁目,43.025496458,141.348988140
01101,南二十六条西十一丁目,43.025219421,141.345434389
01101,南二十六条西十二丁目,43.025168149,141.343703341
01101,南二十六条西十三丁目,43.025373657,141.342458466
01101,南二十六条西十四丁目,43.024970223,141.341222889
01101,南二十七条西七丁目,43.024345421,141.351518421
01101,南二十七条西八丁目,43.024513931,141.351130466
01101,南二十七条西十一丁目,43.024019381,141.345580595
01101,南二十七条西十二丁目,43.023295354,141.344408220
01101,南二十七条西十三丁目,43.023884689,141.343031552
01101,南二十七条西十四丁目,43.023367202,141.341859016
01101,南二十八条西八丁目,43.022995252,141.349427172
01101,南二十八条西九丁目,43.022885343,141.349298890
01101,南二十八条西十丁目,43.022762591,141.348022905
01101,南二十八条西十一丁目,43.022795168,141.345729637
01101,南二十八条西十二丁目,43.022559526,141.344326289
01101,南二十八条西十三丁目,43.022686613,141.342549353
01101,南二十九条西八丁目,43.021975131,141.349551025
01101,南二十九条西九丁目,43.021542750,141.349461761
01101,南二十九条西十丁目,43.021574142,141.347901454
01101,南二十九条西十一丁目,43.021764043,141.345855190
01101,南二十九条西十二丁目,43.021739355,141.344230298
01101,南三十条西九丁目,43.020169781,141.348208022
01101,南三十条西十丁目,43.020116563,141.348079113
01101,南三十条西十一丁目,43.019506876,141.346127626
01101,宮ケ丘一丁目,43.057505470,141.313158679
01101,宮ケ丘二丁目,43.057289374,141.311647736
01101,宮ケ丘三丁目,43.058561441,141.309656872
01101,宮の森一条一丁目,43.064940531,141.313871158
01101,宮の森一条二丁目,43.063579898,141.312617734
01101,宮の森一条三丁目,43.062937083,141.311781186
01101,宮の森一条四丁目,43.062215345,141.311270786
01101,宮の森一条五丁目,43.061481954,141.311148656
01101,宮の森一条六丁目,43.061311441,141.311536421
01101,宮の森一条七丁目,43.059525282,141.310124354
01101,宮の森一条八丁目,43.058705406,141.309609958
01101,宮の森一条九丁目,43.058089329,141.309281740
01101,宮の森一条十丁目,43.057049952,141.308467430
01101,宮の森一条十一丁目,43.055938581,141.305165140
01101,宮の森一条十二丁目,43.054867772,141.303952488
01101,宮の森一条十三丁目,43.053492522,141.303244337
01101,宮の森一条十四丁目,43.050797375,141.304120786
01101,宮の森一条十五丁目,43.048635412,141.299505838
01101,宮の森一条十六丁目,43.046897147,141.296403452
01101,宮の森一条十七丁目,43.045230931,141.293932986
01101,宮の森一条十八丁目,43.043198559,141.292037766
01101,宮の森二条一丁目,43.065231904,141.313349926
01101,宮の森二条二丁目,43.064015269,141.311983963
01101,宮の森二条三丁目,43.063431739,141.311289127
01101,宮の森二条四丁目,43.062620125,141.310447404
01101,宮の森二条五丁目,43.062141979,141.309991361
01101,宮の森二条六丁目,43.061178592,141.308932179
